Order_ID,Product,Quantity,Price_Each,Order_Date,Purchase_Address,shop
184288,Lightning Charging Cable,2,14.95,11/26/2019 10:56,"626 Chestnut St, San Francisco, CA 94016",jithinjose
184289,AA Batteries (4-pack),1,3.84,11/7/2019 16:39,"266 North St, Los Angeles, CA 90001",jithinjose
184290,ThinkPad Laptop,1,999.99,11/24/2019 19:36,"755 Dogwood St, Seattle, WA 98101",jithinjose
184291,Wired Headphones,1,11.99,11/28/2019 14:19,"554 Cherry St, Los Angeles, CA 90001",jithinjose
184292,Apple Airpods Headphones,1,150,11/23/2019 21:49,"192 Church St, Atlanta, GA 30301",jithinjose
184293,Apple Airpods Headphones,1,150,11/10/2019 5:44,"940 Lincoln St, San Francisco, CA 94016",jithinjose
184294,20in Monitor,1,109.99,11/7/2019 2:44,"233 5th St, San Francisco, CA 94016",jithinjose
184295,USB-C Charging Cable,1,11.95,11/27/2019 18:56,"644 Chestnut St, Los Angeles, CA 90001",jithinjose
184296,20in Monitor,1,109.99,11/19/2019 15:41,"942 8th St, Boston, MA 02215",jithinjose
184297,AA Batteries (4-pack),2,3.84,11/10/2019 17:38,"745 Lake St, San Francisco, CA 94016",jithinjose
184298,Wired Headphones,1,11.99,11/4/2019 13:16,"821 12th St, Dallas, TX 75001",jithinjose
184299,USB-C Charging Cable,1,11.95,11/21/2019 6:30,"214 Sunset St, Austin, TX 73301",jithinjose
184300,Lightning Charging Cable,1,14.95,11/8/2019 1:43,"316 Ridge St, Seattle, WA 98101",jithinjose
184301,Wired Headphones,1,11.99,11/19/2019 19:49,"34 Sunset St, San Francisco, CA 94016",jithinjose
184302,AAA Batteries (4-pack),1,2.99,11/8/2019 3:07,"885 Jefferson St, Dallas, TX 75001",jithinjose
184303,USB-C Charging Cable,1,11.95,11/2/2019 19:16,"183 Chestnut St, Los Angeles, CA 90001",jithinjose
184304,20in Monitor,1,109.99,11/26/2019 9:01,"156 12th St, New York City, NY 10001",jithinjose
184305,AAA Batteries (4-pack),1,2.99,11/12/2019 21:47,"260 2nd St, Seattle, WA 98101",jithinjose
184306,AAA Batteries (4-pack),1,2.99,11/27/2019 18:49,"724 Highland St, New York City, NY 10001",jithinjose
184307,Apple Airpods Headphones,1,150,11/4/2019 10:36,"882 Highland St, Portland, ME 04101",jithinjose
184308,Wired Headphones,1,11.99,11/29/2019 19:56,"972 Meadow St, San Francisco, CA 94016",jithinjose
184309,LG Dryer,1,600,11/18/2019 14:00,"403 Johnson St, San Francisco, CA 94016",jithinjose
184310,Lightning Charging Cable,1,14.95,11/1/2019 7:52,"464 Madison St, New York City, NY 10001",jithinjose
184311,Lightning Charging Cable,1,14.95,11/27/2019 23:10,"403 5th St, Los Angeles, CA 90001",jithinjose
184312,USB-C Charging Cable,1,11.95,11/24/2019 16:27,"443 Sunset St, Los Angeles, CA 90001",jithinjose
184313,USB-C Charging Cable,1,11.95,11/12/2019 18:18,"183 Adams St, San Francisco, CA 94016",jithinjose
184314,Wired Headphones,1,11.99,11/17/2019 20:42,"999 Jackson St, San Francisco, CA 94016",jithinjose
184315,Bose SoundSport Headphones,1,99.99,11/21/2019 5:17,"261 West St, Dallas, TX 75001",jithinjose
184316,Lightning Charging Cable,1,14.95,11/24/2019 10:51,"837 Lakeview St, Los Angeles, CA 90001",jithinjose
184317,Lightning Charging Cable,1,14.95,11/10/2019 14:03,"364 Johnson St, San Francisco, CA 94016",jithinjose
184318,34in Ultrawide Monitor,1,379.99,11/12/2019 13:00,"517 6th St, San Francisco, CA 94016",jithinjose
184319,34in Ultrawide Monitor,1,379.99,11/27/2019 22:09,"73 Main St, Portland, OR 97035",jithinjose
184320,Bose SoundSport Headphones,1,99.99,11/2/2019 21:32,"803 Maple St, Boston, MA 02215",jithinjose
184321,USB-C Charging Cable,1,11.95,11/20/2019 16:32,"250 Dogwood St, San Francisco, CA 94016",jithinjose
184322,AA Batteries (4-pack),1,3.84,11/13/2019 22:28,"889 Forest St, Seattle, WA 98101",jithinjose
184323,Lightning Charging Cable,1,14.95,11/10/2019 20:40,"561 Jackson St, Austin, TX 73301",jithinjose
184324,AAA Batteries (4-pack),1,2.99,11/25/2019 13:26,"744 Forest St, Los Angeles, CA 90001",jithinjose
184325,34in Ultrawide Monitor,1,379.99,11/12/2019 14:06,"87 6th St, Los Angeles, CA 90001",jithinjose
184326,Lightning Charging Cable,1,14.95,11/14/2019 8:06,"827 North St, Los Angeles, CA 90001",jithinjose
184327,AA Batteries (4-pack),2,3.84,11/21/2019 23:17,"149 Pine St, Boston, MA 02215",jithinjose
184328,USB-C Charging Cable,2,11.95,11/21/2019 20:15,"838 Main St, Dallas, TX 75001",jithinjose
184329,20in Monitor,1,109.99,11/23/2019 14:34,"170 7th St, New York City, NY 10001",jithinjose
184330,AAA Batteries (4-pack),1,2.99,11/20/2019 17:34,"451 Hickory St, San Francisco, CA 94016",jithinjose
184331,iPhone,1,700,11/16/2019 8:41,"289 11th St, Atlanta, GA 30301",jithinjose
184332,AA Batteries (4-pack),1,3.84,11/19/2019 0:02,"206 Elm St, New York City, NY 10001",jithinjose
184333,AAA Batteries (4-pack),2,2.99,11/9/2019 23:13,"263 North St, Austin, TX 73301",jithinjose
184334,20in Monitor,1,109.99,11/14/2019 17:16,"964 Main St, Los Angeles, CA 90001",jithinjose
184334,Bose SoundSport Headphones,1,99.99,11/19/2019 11:09,"964 Main St, Los Angeles, CA 90001",jithinjose
184335,AAA Batteries (4-pack),1,2.99,11/4/2019 8:25,"697 Walnut St, San Francisco, CA 94016",jithinjose
184336,USB-C Charging Cable,1,11.95,11/26/2019 12:14,"306 Forest St, San Francisco, CA 94016",jithinjose
184337,Apple Airpods Headphones,1,150,11/14/2019 19:58,"107 North St, Los Angeles, CA 90001",jithinjose
184338,Bose SoundSport Headphones,1,99.99,11/5/2019 13:11,"314 Hickory St, San Francisco, CA 94016",jithinjose
184339,iPhone,1,700,11/18/2019 12:33,"185 Cherry St, Los Angeles, CA 90001",jithinjose
184340,Apple Airpods Headphones,1,150,11/11/2019 19:08,"824 Lincoln St, New York City, NY 10001",jithinjose
184341,iPhone,1,700,11/10/2019 23:32,"730 2nd St, Portland, OR 97035",jithinjose
184342,USB-C Charging Cable,1,11.95,11/6/2019 7:33,"478 Sunset St, Boston, MA 02215",jithinjose
184343,34in Ultrawide Monitor,1,379.99,11/17/2019 8:06,"894 7th St, Seattle, WA 98101",jithinjose
184344,Lightning Charging Cable,1,14.95,11/17/2019 8:06,"894 8th St, Los Angeles, CA 90001",jithinjose
184345,USB-C Charging Cable,1,11.95,11/20/2019 2:38,"557 12th St, San Francisco, CA 94016",jithinjose
184346,USB-C Charging Cable,1,11.95,11/10/2019 18:01,"243 Ridge St, Portland, OR 97035",jithinjose
184347,Wired Headphones,1,11.99,11/26/2019 20:52,"725 Dogwood St, Seattle, WA 98101",jithinjose
184348,Bose SoundSport Headphones,1,99.99,11/5/2019 18:12,"399 Church St, Atlanta, GA 30301",jithinjose
184349,Macbook Pro Laptop,1,1700,11/14/2019 1:34,"158 Jackson St, Boston, MA 02215",jithinjose
184350,USB-C Charging Cable,1,11.95,11/24/2019 22:03,"406 Wilson St, San Francisco, CA 94016",jithinjose
184351,Lightning Charging Cable,1,14.95,11/9/2019 12:48,"320 Lincoln St, San Francisco, CA 94016",jithinjose
184352,Apple Airpods Headphones,1,150,11/3/2019 11:19,"119 Elm St, Austin, TX 73301",jithinjose
184353,Wired Headphones,2,11.99,11/11/2019 22:19,"586 Elm St, New York City, NY 10001",jithinjose
184354,Apple Airpods Headphones,1,150,11/26/2019 1:13,"562 Wilson St, San Francisco, CA 94016",jithinjose
184355,AA Batteries (4-pack),1,3.84,11/28/2019 10:28,"635 8th St, Portland, OR 97035",jithinjose
184356,Apple Airpods Headphones,1,150,11/12/2019 13:02,"273 Cherry St, New York City, NY 10001",jithinjose
184357,Apple Airpods Headphones,1,150,11/5/2019 10:06,"350 Dogwood St, San Francisco, CA 94016",jithinjose
184358,USB-C Charging Cable,1,11.95,11/15/2019 20:52,"668 Hickory St, Portland, OR 97035",jithinjose
184359,AA Batteries (4-pack),1,3.84,11/16/2019 14:19,"867 North St, Dallas, TX 75001",jithinjose
184360,Lightning Charging Cable,2,14.95,11/7/2019 22:48,"346 Church St, New York City, NY 10001",jithinjose
184361,AA Batteries (4-pack),1,3.84,11/2/2019 19:38,"85 7th St, San Francisco, CA 94016",jithinjose
184362,Google Phone,1,600,11/18/2019 22:11,"105 Main St, San Francisco, CA 94016",jithinjose
184363,Wired Headphones,1,11.99,11/27/2019 20:14,"629 Cherry St, Los Angeles, CA 90001",jithinjose
184364,Wired Headphones,1,11.99,11/27/2019 20:22,"813 North St, Portland, OR 97035",jithinjose
184365,AA Batteries (4-pack),1,3.84,11/26/2019 13:51,"230 Lincoln St, Austin, TX 73301",jithinjose
184366,AA Batteries (4-pack),1,3.84,11/14/2019 14:06,"762 Pine St, Dallas, TX 75001",jithinjose
184367,AAA Batteries (4-pack),1,2.99,11/27/2019 11:10,"30 Willow St, Boston, MA 02215",jithinjose
184368,Wired Headphones,1,11.99,11/22/2019 18:26,"205 12th St, Dallas, TX 75001",jithinjose
184369,20in Monitor,1,109.99,11/25/2019 6:23,"971 Center St, Seattle, WA 98101",jithinjose
184370,ThinkPad Laptop,1,999.99,11/25/2019 6:23,"630 1st St, Seattle, WA 98101",jithinjose
184371,Wired Headphones,1,11.99,11/9/2019 18:21,"940 Ridge St, Boston, MA 02215",jithinjose
184372,27in FHD Monitor,1,149.99,11/3/2019 17:25,"695 12th St, New York City, NY 10001",jithinjose
185130,iPhone,1,700,10/16/2019 13:45,"798 Church St, San Francisco, CA 94016",jithinjose
185130,Lightning Charging Cable,1,14.95,10/16/2019 13:45,"798 Church St, San Francisco, CA 94016",jithinjose
185131,20in Monitor,1,109.99,10/18/2019 16:36,"827 Hickory St, Los Angeles, CA 90001",jithinjose
185132,AAA Batteries (4-pack),1,2.99,10/21/2019 18:48,"422 5th St, San Francisco, CA 94016",jithinjose
185133,USB-C Charging Cable,1,11.95,10/28/2019 19:41,"685 Washington St, Dallas, TX 75001",jithinjose
185134,Bose SoundSport Headphones,1,99.99,10/22/2019 11:41,"801 Adams St, San Francisco, CA 94016",jithinjose
185135,AA Batteries (4-pack),2,3.84,10/4/2019 23:59,"978 6th St, Atlanta, GA 30301",jithinjose
185136,27in 4K Gaming Monitor,1,389.99,10/30/2019 15:04,"129 North St, New York City, NY 10001",jithinjose
185137,Apple Airpods Headphones,1,150,10/13/2019 9:07,"417 Johnson St, Los Angeles, CA 90001",jithinjose
185138,AAA Batteries (4-pack),1,2.99,10/14/2019 12:13,"600 Walnut St, Los Angeles, CA 90001",jithinjose
185139,USB-C Charging Cable,1,11.95,10/17/2019 21:30,"997 Madison St, Los Angeles, CA 90001",jithinjose
185140,Lightning Charging Cable,2,14.95,10/17/2019 21:42,"162 Johnson St, New York City, NY 10001",jithinjose
185141,Wired Headphones,1,11.99,10/17/2019 19:08,"135 Pine St, Dallas, TX 75001",jithinjose
185142,Apple Airpods Headphones,1,150,10/1/2019 14:46,"856 11th St, San Francisco, CA 94016",jithinjose
185143,Lightning Charging Cable,1,14.95,10/24/2019 15:39,"886 Lakeview St, New York City, NY 10001",jithinjose
185144,Lightning Charging Cable,1,14.95,10/21/2019 6:38,"489 Jefferson St, San Francisco, CA 94016",jithinjose
185145,Lightning Charging Cable,1,14.95,10/15/2019 21:43,"679 Hill St, Los Angeles, CA 90001",jithinjose
185146,Wired Headphones,1,11.99,10/7/2019 17:02,"478 13th St, Dallas, TX 75001",jithinjose
185147,AA Batteries (4-pack),1,3.84,10/8/2019 16:12,"919 North St, Los Angeles, CA 90001",jithinjose
185148,AAA Batteries (4-pack),1,2.99,10/31/2019 8:06,"762 Center St, San Francisco, CA 94016",jithinjose
185149,AA Batteries (4-pack),1,3.84,10/21/2019 19:05,"166 6th St, San Francisco, CA 94016",jithinjose
185150,Wired Headphones,1,11.99,10/30/2019 23:34,"504 Willow St, Atlanta, GA 30301",jithinjose
185151,AA Batteries (4-pack),1,3.84,10/18/2019 22:22,"182 Ridge St, Portland, OR 97035",jithinjose
185152,Vareebadd Phone,1,400,10/28/2019 9:34,"744 14th St, Seattle, WA 98101",jithinjose
185153,Lightning Charging Cable,1,14.95,10/24/2019 19:23,"377 Church St, New York City, NY 10001",jithinjose
185154,AAA Batteries (4-pack),1,2.99,10/24/2019 19:23,"612 Hickory St, Boston, MA 02215",jithinjose
185155,USB-C Charging Cable,1,11.95,10/31/2019 22:13,"698 Walnut St, Los Angeles, CA 90001",jithinjose
185156,AA Batteries (4-pack),1,3.84,10/12/2019 20:33,"482 Madison St, Atlanta, GA 30301",jithinjose
185157,AAA Batteries (4-pack),1,2.99,10/31/2019 17:28,"808 Jefferson St, New York City, NY 10001",jithinjose
185158,Bose SoundSport Headphones,1,99.99,10/16/2019 15:12,"266 Jefferson St, Dallas, TX 75001",jithinjose
185159,34in Ultrawide Monitor,1,379.99,10/29/2019 19:12,"192 Lincoln St, Seattle, WA 98101",jithinjose
185160,iPhone,1,700,10/5/2019 19:22,"854 Hill St, New York City, NY 10001",jithinjose
185160,Wired Headphones,1,11.99,10/8/2019 13:10,"854 Hill St, New York City, NY 10001",jithinjose
185161,Macbook Pro Laptop,1,1700,10/26/2019 20:56,"870 Lincoln St, Boston, MA 02215",jithinjose
185162,27in FHD Monitor,1,149.99,10/5/2019 11:04,"775 9th St, Los Angeles, CA 90001",jithinjose
185163,Apple Airpods Headphones,1,150,10/25/2019 23:05,"376 Cedar St, Portland, OR 97035",jithinjose
185164,27in 4K Gaming Monitor,1,389.99,10/6/2019 22:06,"621 Maple St, San Francisco, CA 94016",jithinjose
185165,Lightning Charging Cable,2,14.95,10/3/2019 16:21,"849 8th St, Los Angeles, CA 90001",jithinjose
185166,ThinkPad Laptop,1,999.99,10/19/2019 11:15,"591 Jackson St, Dallas, TX 75001",jithinjose
185167,AAA Batteries (4-pack),1,2.99,10/1/2019 8:08,"588 Spruce St, Atlanta, GA 30301",jithinjose
185167,Wired Headphones,1,11.99,10/4/2019 21:24,"588 Spruce St, Atlanta, GA 30301",jithinjose
185168,Vareebadd Phone,1,400,10/28/2019 10:34,"151 Jackson St, San Francisco, CA 94016",jithinjose
185169,AAA Batteries (4-pack),1,2.99,10/4/2019 12:33,"185 Elm St, Los Angeles, CA 90001",jithinjose
185170,USB-C Charging Cable,1,11.95,10/30/2019 11:12,"913 Dogwood St, Los Angeles, CA 90001",jithinjose
185171,USB-C Charging Cable,1,11.95,10/29/2019 17:15,"300 10th St, Los Angeles, CA 90001",jithinjose
185172,AAA Batteries (4-pack),1,2.99,10/8/2019 20:24,"785 Washington St, Portland, OR 97035",jithinjose
185173,iPhone,1,700,10/28/2019 13:54,"573 Cherry St, Boston, MA 02215",jithinjose
185174,iPhone,1,700,10/10/2019 17:21,"189 Lincoln St, Los Angeles, CA 90001",jithinjose
185175,34in Ultrawide Monitor,1,379.99,10/4/2019 15:00,"992 Chestnut St, Los Angeles, CA 90001",jithinjose
185176,AAA Batteries (4-pack),2,2.99,10/13/2019 16:40,"213 12th St, New York City, NY 10001",jithinjose
185177,34in Ultrawide Monitor,1,379.99,10/26/2019 11:04,"626 14th St, San Francisco, CA 94016",jithinjose
185178,ThinkPad Laptop,1,999.99,10/5/2019 13:16,"701 Cedar St, San Francisco, CA 94016",jithinjose
185179,Apple Airpods Headphones,1,150,10/1/2019 17:19,"982 Main St, New York City, NY 10001",jithinjose
185180,Apple Airpods Headphones,1,150,10/19/2019 19:45,"822 10th St, San Francisco, CA 94016",jithinjose
185181,Bose SoundSport Headphones,1,99.99,10/19/2019 6:57,"888 2nd St, New York City, NY 10001",jithinjose
185182,Lightning Charging Cable,1,14.95,10/10/2019 15:26,"314 Meadow St, Dallas, TX 75001",jithinjose
185183,27in FHD Monitor,1,149.99,10/22/2019 5:40,"553 Dogwood St, Atlanta, GA 30301",jithinjose
185184,Macbook Pro Laptop,1,1700,10/26/2019 19:37,"685 Sunset St, New York City, NY 10001",jithinjose
185185,ThinkPad Laptop,1,999.99,10/6/2019 18:14,"485 Johnson St, Portland, ME 04101",jithinjose
185186,USB-C Charging Cable,1,11.95,10/31/2019 21:32,"742 Highland St, San Francisco, CA 94016",jithinjose
185187,AAA Batteries (4-pack),1,2.99,10/7/2019 8:02,"692 Jackson St, Los Angeles, CA 90001",jithinjose
185188,Bose SoundSport Headphones,1,99.99,10/29/2019 23:07,"678 5th St, Los Angeles, CA 90001",jithinjose
185189,Bose SoundSport Headphones,1,99.99,10/25/2019 11:03,"783 Washington St, Los Angeles, CA 90001",jithinjose
185190,34in Ultrawide Monitor,1,379.99,10/17/2019 22:17,"707 West St, Boston, MA 02215",jithinjose
185191,Apple Airpods Headphones,1,150,10/17/2019 22:17,"991 Spruce St, New York City, NY 10001",jithinjose
185192,AAA Batteries (4-pack),1,2.99,10/15/2019 10:25,"134 11th St, Boston, MA 02215",jithinjose
185193,Lightning Charging Cable,1,14.95,10/7/2019 11:44,"714 13th St, San Francisco, CA 94016",jithinjose
185194,Wired Headphones,1,11.99,10/9/2019 11:04,"605 Jackson St, New York City, NY 10001",jithinjose
185195,Bose SoundSport Headphones,1,99.99,10/25/2019 15:09,"694 13th St, San Francisco, CA 94016",jithinjose
185196,AAA Batteries (4-pack),1,2.99,10/28/2019 1:57,"665 Willow St, Austin, TX 73301",jithinjose
185197,Lightning Charging Cable,1,14.95,10/3/2019 17:26,"335 Meadow St, Los Angeles, CA 90001",jithinjose
185198,USB-C Charging Cable,1,11.95,10/8/2019 12:49,"298 Lincoln St, Seattle, WA 98101",jithinjose
185199,AA Batteries (4-pack),1,3.84,10/23/2019 11:40,"929 Main St, Los Angeles, CA 90001",jithinjose
185200,ThinkPad Laptop,1,999.99,10/31/2019 13:53,"446 7th St, Los Angeles, CA 90001",jithinjose
185201,Vareebadd Phone,1,400,10/17/2019 20:14,"106 Sunset St, Dallas, TX 75001",jithinjose
185201,Apple Airpods Headphones,1,150,10/6/2019 21:35,"106 Sunset St, Dallas, TX 75001",jithinjose
185202,AAA Batteries (4-pack),2,2.99,10/4/2019 19:26,"908 Elm St, Seattle, WA 98101",jithinjose
185203,USB-C Charging Cable,1,11.95,10/18/2019 6:50,"924 Elm St, San Francisco, CA 94016",jithinjose
185204,Lightning Charging Cable,2,14.95,10/7/2019 0:54,"965 8th St, New York City, NY 10001",jithinjose
185204,27in 4K Gaming Monitor,1,389.99,10/2/2019 14:26,"965 8th St, New York City, NY 10001",jithinjose
185205,Lightning Charging Cable,1,14.95,10/28/2019 12:03,"349 Center St, Boston, MA 02215",jithinjose
185206,AAA Batteries (4-pack),1,2.99,10/23/2019 22:48,"576 Jefferson St, San Francisco, CA 94016",jithinjose
185207,27in FHD Monitor,1,149.99,10/24/2019 14:36,"608 Center St, Atlanta, GA 30301",jithinjose
185208,AAA Batteries (4-pack),2,2.99,10/2/2019 9:03,"904 Forest St, New York City, NY 10001",jithinjose
185209,Bose SoundSport Headphones,1,99.99,10/29/2019 6:04,"67 13th St, San Francisco, CA 94016",jithinjose
185210,Lightning Charging Cable,1,14.95,10/6/2019 20:03,"319 Hickory St, San Francisco, CA 94016",jithinjose
185211,AA Batteries (4-pack),2,3.84,10/31/2019 11:14,"920 Lakeview St, Atlanta, GA 30301",jithinjose
185212,Apple Airpods Headphones,1,150,10/24/2019 19:59,"38 Highland St, New York City, NY 10001",jithinjose
185213,27in FHD Monitor,1,149.99,10/20/2019 14:34,"177 Center St, Los Angeles, CA 90001",jithinjose
185214,27in FHD Monitor,1,149.99,10/5/2019 10:52,"742 7th St, New York City, NY 10001",jithinjose
185215,AA Batteries (4-pack),1,3.84,10/22/2019 13:14,"718 Sunset St, Atlanta, GA 30301",jithinjose
185216,USB-C Charging Cable,1,11.95,10/11/2019 8:38,"212 5th St, New York City, NY 10001",jithinjose
185217,USB-C Charging Cable,1,11.95,10/19/2019 17:52,"19 Hill St, Dallas, TX 75001",jithinjose
185218,USB-C Charging Cable,1,11.95,10/15/2019 20:20,"237 6th St, Atlanta, GA 30301",jithinjose
185219,27in FHD Monitor,1,149.99,10/30/2019 16:19,"106 4th St, Boston, MA 02215",jithinjose
185220,Flatscreen TV,1,300,10/2/2019 12:55,"544 Johnson St, Austin, TX 73301",jithinjose
185221,AA Batteries (4-pack),4,3.84,10/20/2019 10:47,"74 Center St, New York City, NY 10001",jithinjose
185222,Flatscreen TV,1,300,10/21/2019 21:47,"172 River St, Boston, MA 02215",jithinjose
185223,Flatscreen TV,1,300,10/14/2019 13:37,"196 Wilson St, Los Angeles, CA 90001",jithinjose
185224,27in FHD Monitor,1,149.99,10/2/2019 19:30,"790 Highland St, Dallas, TX 75001",jithinjose
185225,USB-C Charging Cable,1,11.95,10/17/2019 11:52,"608 Jefferson St, San Francisco, CA 94016",jithinjose
185226,AAA Batteries (4-pack),1,2.99,10/16/2019 11:09,"681 Maple St, New York City, NY 10001",jithinjose
185227,Google Phone,1,600,10/9/2019 19:26,"16 Dogwood St, Atlanta, GA 30301",jithinjose
185227,USB-C Charging Cable,1,11.95,10/27/2019 23:23,"16 Dogwood St, Atlanta, GA 30301",jithinjose
185228,AA Batteries (4-pack),2,3.84,10/9/2019 14:20,"433 Main St, Los Angeles, CA 90001",jithinjose
185229,Bose SoundSport Headphones,1,99.99,10/21/2019 15:26,"797 Adams St, Portland, OR 97035",jithinjose
185230,27in FHD Monitor,1,149.99,10/29/2019 12:33,"695 11th St, Portland, ME 04101",jithinjose
185231,34in Ultrawide Monitor,1,379.99,10/28/2019 13:00,"311 North St, San Francisco, CA 94016",jithinjose
185232,AAA Batteries (4-pack),1,2.99,10/8/2019 16:17,"592 Madison St, Los Angeles, CA 90001",jithinjose
185233,Flatscreen TV,1,300,10/16/2019 9:51,"858 North St, Seattle, WA 98101",jithinjose
185234,AA Batteries (4-pack),3,3.84,10/30/2019 11:43,"702 Adams St, Los Angeles, CA 90001",jithinjose
185235,20in Monitor,1,109.99,10/27/2019 22:15,"612 Cedar St, Austin, TX 73301",jithinjose
185236,LG Washing Machine,1,600,10/27/2019 13:31,"475 13th St, San Francisco, CA 94016",jithinjose
185237,Bose SoundSport Headphones,1,99.99,10/23/2019 18:54,"910 4th St, Los Angeles, CA 90001",jithinjose
185238,Lightning Charging Cable,1,14.95,10/20/2019 6:19,"547 Hill St, Atlanta, GA 30301",jithinjose
185239,Apple Airpods Headphones,1,150,10/10/2019 18:16,"453 Ridge St, San Francisco, CA 94016",jithinjose
185240,AA Batteries (4-pack),1,3.84,10/14/2019 16:01,"469 South St, Los Angeles, CA 90001",jithinjose
185241,Lightning Charging Cable,1,14.95,10/25/2019 13:53,"81 Jefferson St, San Francisco, CA 94016",jithinjose
185242,Wired Headphones,1,11.99,10/15/2019 13:13,"42 Jefferson St, San Francisco, CA 94016",jithinjose
185243,iPhone,1,700,10/17/2019 15:45,"728 South St, Austin, TX 73301",jithinjose
185244,iPhone,1,700,10/23/2019 9:38,"614 Spruce St, San Francisco, CA 94016",jithinjose
185245,Lightning Charging Cable,1,14.95,10/17/2019 4:17,"447 North St, Seattle, WA 98101",jithinjose
185246,Flatscreen TV,1,300,10/27/2019 10:21,"893 6th St, Atlanta, GA 30301",jithinjose
185247,27in 4K Gaming Monitor,1,389.99,10/2/2019 19:28,"488 Jackson St, Portland, OR 97035",jithinjose
185248,27in 4K Gaming Monitor,1,389.99,10/19/2019 7:37,"124 River St, Boston, MA 02215",jithinjose
185249,34in Ultrawide Monitor,1,379.99,10/26/2019 10:42,"401 4th St, San Francisco, CA 94016",jithinjose
185250,USB-C Charging Cable,1,11.95,10/1/2019 10:01,"524 4th St, Boston, MA 02215",jithinjose
185251,Macbook Pro Laptop,1,1700,10/27/2019 18:33,"22 Willow St, San Francisco, CA 94016",jithinjose
185252,Flatscreen TV,1,300,10/23/2019 9:01,"952 Jackson St, Boston, MA 02215",jithinjose
185253,20in Monitor,1,109.99,10/17/2019 10:36,"626 Wilson St, New York City, NY 10001",jithinjose
185254,USB-C Charging Cable,1,11.95,10/5/2019 18:47,"985 River St, New York City, NY 10001",jithinjose
185255,iPhone,1,700,10/7/2019 22:12,"636 Adams St, Los Angeles, CA 90001",jithinjose
185256,Bose SoundSport Headphones,1,99.99,10/14/2019 21:12,"281 South St, San Francisco, CA 94016",jithinjose
185257,Wired Headphones,1,11.99,10/28/2019 11:48,"544 Lincoln St, Seattle, WA 98101",jithinjose
185258,Lightning Charging Cable,1,14.95,10/6/2019 12:37,"843 9th St, Portland, OR 97035",jithinjose
185259,AA Batteries (4-pack),1,3.84,10/23/2019 20:58,"164 Chestnut St, Atlanta, GA 30301",jithinjose
185260,Macbook Pro Laptop,1,1700,10/31/2019 21:35,"701 6th St, San Francisco, CA 94016",jithinjose
185261,Wired Headphones,1,11.99,10/2/2019 1:25,"947 West St, New York City, NY 10001",jithinjose
185262,AA Batteries (4-pack),1,3.84,10/16/2019 19:20,"816 Cedar St, Austin, TX 73301",jithinjose
185263,Bose SoundSport Headphones,1,99.99,10/3/2019 9:16,"470 Walnut St, Portland, OR 97035",jithinjose
185264,Bose SoundSport Headphones,1,99.99,10/6/2019 12:44,"935 Ridge St, New York City, NY 10001",jithinjose
185265,Apple Airpods Headphones,1,150,10/2/2019 16:52,"85 Washington St, Boston, MA 02215",jithinjose
185266,Lightning Charging Cable,1,14.95,10/20/2019 19:08,"991 South St, San Francisco, CA 94016",jithinjose
185267,Lightning Charging Cable,2,14.95,10/24/2019 13:32,"927 Hickory St, San Francisco, CA 94016",jithinjose
185268,AAA Batteries (4-pack),1,2.99,10/2/2019 19:58,"795 Elm St, New York City, NY 10001",jithinjose
185269,AAA Batteries (4-pack),2,2.99,10/30/2019 12:02,"622 7th St, New York City, NY 10001",jithinjose
185270,Wired Headphones,1,11.99,10/11/2019 9:15,"812 Elm St, San Francisco, CA 94016",jithinjose
185271,Lightning Charging Cable,1,14.95,10/2/2019 14:28,"33 Jefferson St, Boston, MA 02215",jithinjose
185272,AAA Batteries (4-pack),1,2.99,10/4/2019 13:33,"192 10th St, San Francisco, CA 94016",jithinjose
185273,USB-C Charging Cable,1,11.95,10/23/2019 17:48,"429 Dogwood St, Austin, TX 73301",jithinjose
185274,Apple Airpods Headphones,1,150,10/4/2019 17:45,"416 Elm St, Los Angeles, CA 90001",jithinjose
185275,Google Phone,1,600,10/31/2019 15:43,"912 Adams St, Los Angeles, CA 90001",jithinjose
185276,Lightning Charging Cable,1,14.95,10/6/2019 12:22,"621 South St, San Francisco, CA 94016",jithinjose
185277,34in Ultrawide Monitor,1,379.99,10/3/2019 14:04,"775 1st St, Seattle, WA 98101",jithinjose
185278,Wired Headphones,1,11.99,10/16/2019 12:37,"630 Elm St, Boston, MA 02215",jithinjose
185279,27in FHD Monitor,1,149.99,10/8/2019 13:07,"216 Elm St, Los Angeles, CA 90001",jithinjose
185280,AAA Batteries (4-pack),1,2.99,10/24/2019 8:53,"946 12th St, Austin, TX 73301",jithinjose
185281,Wired Headphones,1,11.99,10/28/2019 18:04,"248 12th St, Austin, TX 73301",jithinjose
185282,LG Washing Machine,1,600,10/30/2019 10:36,"827 Lincoln St, Austin, TX 73301",jithinjose
185283,iPhone,1,700,10/20/2019 21:22,"391 1st St, San Francisco, CA 94016",jithinjose
185284,Apple Airpods Headphones,1,150,10/6/2019 17:25,"359 14th St, Los Angeles, CA 90001",jithinjose
185285,34in Ultrawide Monitor,1,379.99,10/18/2019 12:27,"13 2nd St, San Francisco, CA 94016",jithinjose
185286,USB-C Charging Cable,1,11.95,10/26/2019 13:26,"1 River St, Los Angeles, CA 90001",jithinjose
185287,27in FHD Monitor,1,149.99,10/2/2019 14:19,"951 Madison St, San Francisco, CA 94016",jithinjose
